Timestamp,Asset_ID,Latitude,Longitude,Inventory_Level,Shipment_Status,Temperature,Humidity,Traffic_Status,Waiting_Time,User_Transaction_Amount,User_Purchase_Frequency,Logistics_Delay_Reason,Asset_Utilization,Demand_Forecast,Logistics_Delay,Date,Time,Month,Weekday,Hour
2024-08-08 13:11:48,5,23.7118,-92.9098,273,1,19.9,63.6,0,27,265,8,3,77.0,243,0,2024-08-08,13:11:48,August,Thursday,13
2024-09-09 10:53:12,7,65.9641,85.9925,239,2,25.8,56.0,1,50,274,7,3,88.3,261,0,2024-09-09,10:53:12,September,Monday,10
2024-11-27 09:05:44,9,41.7285,131.8376,278,1,22.8,52.9,2,18,104,4,1,71.2,190,1,2024-11-27,09:05:44,November,Wednesday,9
2024-04-29 15:32:06,0,-79.2933,52.6196,412,0,20.2,65.0,0,14,230,2,0,72.9,249,1,2024-04-29,15:32:06,April,Monday,15
2024-12-30 19:22:58,6,78.1285,162.4365,125,2,25.4,61.5,1,50,408,6,2,83.4,221,0,2024-12-30,19:22:58,December,Monday,19
2024-12-19 21:18:37,8,56.5445,31.2501,404,1,24.7,74.2,2,23,459,1,1,71.7,127,1,2024-12-19,21:18:37,December,Thursday,21
2024-09-06 12:53:25,9,44.2451,-34.2571,392,1,29.1,51.3,0,35,434,7,2,70.8,249,0,2024-09-06,12:53:25,September,Friday,12
2024-12-30 07:08:49,7,-27.8944,104.517,145,1,29.8,75.7,1,60,287,9,1,87.6,216,0,2024-12-30,07:08:49,December,Monday,7
2024-11-16 16:38:18,4,77.0206,0.8221,485,0,24.6,50.3,2,11,155,1,0,84.9,161,1,2024-11-16,16:38:18,November,Saturday,16
2024-06-08 09:09:10,4,72.3311,-105.9002,312,0,19.1,52.0,1,50,263,2,2,87.6,123,1,2024-06-08,09:09:10,June,Saturday,9
2024-04-24 17:57:19,6,-30.4204,70.9998,286,2,25.1,56.2,1,50,408,10,1,99.3,148,0,2024-04-24,17:57:19,April,Wednesday,17
2024-03-01 20:32:48,3,-71.5279,-171.9428,396,2,23.0,61.1,0,14,439,8,2,91.9,119,0,2024-03-01,20:32:48,March,Friday,20
2024-02-23 18:40:35,0,-53.2492,-17.118,352,1,26.6,70.3,1,12,260,7,1,77.4,267,0,2024-02-23,18:40:35,February,Friday,18
2024-09-25 05:14:38,7,-30.8076,-167.4756,410,1,28.4,52.7,1,48,352,8,3,95.5,213,0,2024-09-25,05:14:38,September,Wednesday,5
2024-03-09 19:11:05,1,-44.764,-118.3579,484,0,22.8,53.7,0,18,176,4,3,73.7,131,1,2024-03-09,19:11:05,March,Saturday,19
2024-01-29 14:54:57,0,47.5743,144.998,152,2,18.7,68.6,0,51,483,2,3,87.8,163,0,2024-01-29,14:54:57,January,Monday,14
2024-10-07 17:53:55,5,-23.2761,-88.0696,329,1,27.3,68.4,1,57,418,1,1,90.0,101,0,2024-10-07,17:53:55,October,Monday,17
2024-10-17 15:23:46,3,-18.8295,76.8645,314,0,23.8,63.7,1,41,117,8,2,69.5,147,1,2024-10-17,15:23:46,October,Thursday,15
2024-01-30 00:58:41,3,58.3197,0.0698,121,2,27.2,71.1,1,44,340,8,2,74.6,286,0,2024-01-30,00:58:41,January,Tuesday,0
2024-08-15 08:04:23,0,-84.8788,-37.2609,428,1,24.1,58.4,1,11,111,6,3,81.1,111,0,2024-08-15,08:04:23,August,Thursday,8
2024-02-06 09:01:38,1,28.387,33.4827,113,2,23.0,73.4,1,50,309,8,1,71.7,293,0,2024-02-06,09:01:38,February,Tuesday,9
2024-01-08 14:39:40,7,87.018,-27.3053,201,0,27.9,64.4,0,30,198,7,3,93.9,276,1,2024-01-08,14:39:40,January,Monday,14
2024-04-11 06:00:56,8,-9.7509,-86.2981,227,0,28.3,62.8,1,30,400,4,1,68.2,194,1,2024-04-11,06:00:56,April,Thursday,6
2024-03-20 21:32:29,2,79.8212,-21.6975,445,1,25.3,57.9,1,38,364,1,1,93.6,275,0,2024-03-20,21:32:29,March,Wednesday,21
2024-04-29 10:31:08,2,33.0027,-70.5854,407,2,29.6,64.3,2,10,102,6,2,98.5,133,1,2024-04-29,10:31:08,April,Monday,10
2024-12-20 11:12:28,8,-12.452,-174.3397,135,2,22.9,60.9,2,42,379,8,1,93.2,159,1,2024-12-20,11:12:28,December,Friday,11
2024-07-05 18:54:49,0,-19.6171,-163.0539,160,1,22.3,69.7,1,37,255,7,1,66.8,170,0,2024-07-05,18:54:49,July,Friday,18
2024-02-27 01:39:05,5,13.7939,25.2973,472,2,22.7,53.0,2,30,389,6,3,86.8,232,1,2024-02-27,01:39:05,February,Tuesday,1
2024-10-11 19:36:19,1,-46.8643,158.7293,408,2,19.5,65.2,1,25,230,3,1,61.9,245,0,2024-10-11,19:36:19,October,Friday,19
2024-12-28 10:23:37,4,-35.2452,78.2544,306,0,26.1,74.8,2,37,232,7,2,77.1,289,1,2024-12-28,10:23:37,December,Saturday,10
2024-01-28 02:18:52,3,17.5448,-68.5291,107,2,28.6,54.6,1,52,180,1,1,89.8,194,0,2024-01-28,02:18:52,January,Sunday,2
2024-10-11 05:31:10,2,-87.1408,-147.3922,155,1,26.9,75.0,1,25,446,5,0,96.8,176,0,2024-10-11,05:31:10,October,Friday,5
2024-10-07 13:44:52,1,-73.5498,115.0268,414,1,26.8,73.9,2,14,130,1,0,86.9,267,1,2024-10-07,13:44:52,October,Monday,13
2024-06-07 10:37:34,5,75.223,158.8602,177,0,19.9,58.4,0,57,335,5,3,98.6,283,1,2024-06-07,10:37:34,June,Friday,10
2024-12-20 04:15:05,9,-40.8267,51.4673,118,1,26.8,65.4,1,21,475,1,0,96.9,165,0,2024-12-20,04:15:05,December,Friday,4
2024-02-11 21:05:23,0,-80.2129,116.4288,438,2,25.0,65.2,1,49,421,3,2,82.4,273,0,2024-02-11,21:05:23,February,Sunday,21
2024-02-22 20:07:47,0,18.761,139.9566,154,0,26.8,56.0,0,13,413,8,1,73.8,220,1,2024-02-22,20:07:47,February,Thursday,20
2024-05-25 08:22:12,8,9.1346,9.0052,320,2,24.3,77.0,0,56,410,3,1,73.4,141,0,2024-05-25,08:22:12,May,Saturday,8
2024-07-03 12:21:01,0,-28.6942,-75.4244,402,0,20.3,56.6,1,52,149,4,3,82.6,158,1,2024-07-03,12:21:01,July,Wednesday,12
2024-01-28 23:24:51,7,23.9592,-88.7602,443,1,18.9,68.8,0,36,159,2,3,86.3,171,0,2024-01-28,23:24:51,January,Sunday,23
2024-06-10 09:00:08,7,68.1545,43.8007,246,2,22.0,58.1,2,54,128,7,1,61.0,265,1,2024-06-10,09:00:08,June,Monday,9
2024-03-08 23:13:09,9,76.0358,53.043,146,2,20.7,50.6,0,28,201,10,3,75.9,178,0,2024-03-08,23:13:09,March,Friday,23
2024-07-27 10:13:09,0,-30.0307,157.1442,108,1,23.0,73.4,0,13,324,2,0,77.9,233,0,2024-07-27,10:13:09,July,Saturday,10
2024-09-10 19:41:42,0,-79.2584,125.5026,152,1,22.8,65.2,2,33,386,4,3,63.3,227,1,2024-09-10,19:41:42,September,Tuesday,19
2024-04-27 03:04:28,1,-86.6606,29.6786,361,0,29.7,62.2,1,35,131,9,2,61.8,253,1,2024-04-27,03:04:28,April,Saturday,3
2024-04-22 22:47:46,2,-60.0975,-13.7518,495,2,23.8,69.8,2,22,487,9,3,86.1,108,1,2024-04-22,22:47:46,April,Monday,22
2024-01-09 03:30:54,5,50.475,-168.8578,187,2,24.5,73.1,0,23,382,7,3,67.4,149,0,2024-01-09,03:30:54,January,Tuesday,3
2024-12-09 09:35:15,3,20.9244,-59.3367,202,0,26.5,77.8,0,31,298,8,2,60.6,102,1,2024-12-09,09:35:15,December,Monday,9
2024-03-07 03:32:02,4,-8.4784,117.2494,384,1,24.5,62.2,0,45,418,7,2,75.8,298,0,2024-03-07,03:32:02,March,Thursday,3
2024-08-04 03:11:01,8,-30.809,-126.7483,486,2,25.8,64.9,0,31,136,9,1,85.4,178,0,2024-08-04,03:11:01,August,Sunday,3
2024-12-10 18:38:52,8,17.9831,-135.1026,488,2,25.4,64.3,0,14,254,1,3,84.0,250,0,2024-12-10,18:38:52,December,Tuesday,18
2024-11-17 12:35:32,8,-28.2385,-87.7617,244,0,29.1,67.2,2,18,118,5,1,70.5,290,1,2024-11-17,12:35:32,November,Sunday,12
2024-11-03 00:16:47,2,18.1994,40.5771,193,2,25.7,64.0,2,33,335,8,0,90.0,240,1,2024-11-03,00:16:47,November,Sunday,0
2024-10-20 02:07:47,7,-3.5038,21.9533,268,1,18.7,69.5,2,39,101,9,0,77.1,205,1,2024-10-20,02:07:47,October,Sunday,2
2024-01-09 21:49:29,2,88.528,-0.3595,375,0,19.2,72.9,1,58,119,7,2,96.9,213,1,2024-01-09,21:49:29,January,Tuesday,21
2024-07-22 11:45:54,9,-24.7838,-21.176,465,2,28.0,59.6,0,51,305,10,0,96.9,153,0,2024-07-22,11:45:54,July,Monday,11
2024-08-30 12:04:18,1,56.1373,82.4192,258,0,19.3,74.2,1,52,407,8,3,84.7,245,1,2024-08-30,12:04:18,August,Friday,12
2024-11-20 18:45:34,0,-13.2882,-171.9473,254,1,27.3,71.7,1,38,279,10,1,91.5,111,0,2024-11-20,18:45:34,November,Wednesday,18
2024-11-24 01:13:40,1,68.9345,172.152,456,2,20.9,71.2,0,46,414,10,0,90.6,280,0,2024-11-24,01:13:40,November,Sunday,1
2024-01-26 17:18:01,7,-80.9601,52.614,158,2,29.7,78.2,2,43,334,5,3,72.7,181,1,2024-01-26,17:18:01,January,Friday,17
2024-07-23 23:58:44,5,57.2271,59.2588,158,0,25.9,51.3,1,46,308,7,2,64.6,115,1,2024-07-23,23:58:44,July,Tuesday,23
2024-04-21 07:23:11,1,82.6307,-111.6216,260,1,23.2,56.3,0,57,329,7,0,77.9,258,0,2024-04-21,07:23:11,April,Sunday,7
2024-05-29 19:41:42,2,53.0221,110.4363,249,2,21.4,56.6,1,49,398,10,0,67.3,279,0,2024-05-29,19:41:42,May,Wednesday,19
2024-02-15 12:50:05,6,21.6362,35.7292,224,0,28.3,69.0,0,20,445,6,2,60.1,259,1,2024-02-15,12:50:05,February,Thursday,12
2024-04-21 22:20:02,8,-0.5646,175.2938,162,1,29.4,65.9,1,40,262,2,1,61.5,298,0,2024-04-21,22:20:02,April,Sunday,22
2024-09-07 01:59:11,4,-53.9744,-52.4536,160,1,20.7,63.1,0,52,488,3,0,79.6,246,0,2024-09-07,01:59:11,September,Saturday,1
2024-04-26 07:24:41,8,70.9071,-64.7863,260,1,18.8,55.0,1,13,428,2,3,73.9,198,0,2024-04-26,07:24:41,April,Friday,7
2024-03-23 13:50:53,7,-32.3196,-16.4458,245,2,23.3,59.8,0,28,142,5,2,80.7,160,0,2024-03-23,13:50:53,March,Saturday,13
2024-04-05 13:50:11,7,-9.6291,39.6506,495,1,25.1,75.5,1,39,234,1,2,74.8,203,0,2024-04-05,13:50:11,April,Friday,13
2024-08-24 01:36:22,8,-69.5639,-74.6473,236,0,18.2,50.5,0,20,260,2,3,61.1,278,1,2024-08-24,01:36:22,August,Saturday,1
2024-11-07 04:03:32,9,49.043,-4.5352,259,1,21.3,79.3,1,49,276,2,2,99.1,259,0,2024-11-07,04:03:32,November,Thursday,4
2024-09-20 16:44:25,7,69.7608,-77.0188,227,1,27.6,68.1,1,60,399,1,1,64.1,126,0,2024-09-20,16:44:25,September,Friday,16
2024-11-06 21:58:30,7,27.4034,-35.8705,204,2,20.5,60.2,0,26,460,5,2,66.9,231,0,2024-11-06,21:58:30,November,Wednesday,21
2024-03-30 12:05:51,1,-31.4314,-110.7069,384,0,18.5,79.0,1,21,185,8,3,68.1,143,1,2024-03-30,12:05:51,March,Saturday,12
2024-05-24 00:02:16,6,63.5554,151.4083,187,0,18.9,60.3,0,34,223,1,3,85.3,197,1,2024-05-24,00:02:16,May,Friday,0
2024-01-26 08:28:52,3,86.6663,-8.1036,302,1,19.5,64.5,1,38,149,10,2,69.0,213,0,2024-01-26,08:28:52,January,Friday,8
2024-05-18 14:34:50,3,62.9549,134.6387,177,2,24.7,70.6,2,58,301,1,0,82.7,254,1,2024-05-18,14:34:50,May,Saturday,14
2024-05-19 11:10:13,2,57.555,179.2349,448,2,21.5,55.7,2,55,500,2,0,86.7,173,1,2024-05-19,11:10:13,May,Sunday,11
2024-10-19 16:07:51,5,-8.3428,-26.2702,197,2,22.9,71.9,0,18,387,9,2,71.0,140,0,2024-10-19,16:07:51,October,Saturday,16
2024-04-12 19:29:51,1,-51.6025,114.3963,428,2,28.6,77.7,2,14,175,9,1,96.2,115,1,2024-04-12,19:29:51,April,Friday,19
2024-02-29 23:31:58,8,-30.946,-65.5352,435,0,24.7,75.3,2,41,245,2,3,87.1,232,1,2024-02-29,23:31:58,February,Thursday,23
2024-10-03 16:09:16,6,-47.3503,-100.2211,309,2,20.2,65.8,1,26,105,9,0,60.7,244,0,2024-10-03,16:09:16,October,Thursday,16
2024-07-12 10:13:28,9,29.2931,-63.656,346,1,21.5,60.1,0,17,370,9,2,70.8,259,0,2024-07-12,10:13:28,July,Friday,10
2024-10-24 02:04:39,2,-67.4262,-107.5156,428,1,29.1,55.9,0,34,176,2,2,89.5,123,0,2024-10-24,02:04:39,October,Thursday,2
2024-03-21 11:55:45,5,82.8116,62.1983,106,1,21.6,79.3,0,51,120,9,3,96.2,228,0,2024-03-21,11:55:45,March,Thursday,11
2024-07-14 20:00:38,3,58.6218,133.4487,154,0,25.8,69.0,0,60,357,10,0,87.9,269,1,2024-07-14,20:00:38,July,Sunday,20
2024-11-23 19:15:58,1,-31.9959,164.6097,417,2,23.8,50.7,2,47,278,2,2,88.7,226,1,2024-11-23,19:15:58,November,Saturday,19
2024-09-26 10:33:52,5,84.8041,86.1533,438,0,20.6,79.3,2,37,431,5,0,71.7,246,1,2024-09-26,10:33:52,September,Thursday,10
2024-08-09 16:48:19,5,-11.147,-97.9335,106,0,29.6,62.0,2,54,410,9,3,62.3,111,1,2024-08-09,16:48:19,August,Friday,16
2024-11-23 08:35:37,4,-9.8535,-164.784,147,0,27.5,51.6,0,15,496,4,1,68.4,238,1,2024-11-23,08:35:37,November,Saturday,8
2024-10-16 22:49:20,7,35.674,177.2099,248,1,23.0,72.3,2,35,256,3,1,99.2,296,1,2024-10-16,22:49:20,October,Wednesday,22
2024-02-15 22:41:00,7,87.965,-109.0684,299,2,20.5,75.2,0,21,148,6,0,67.5,150,0,2024-02-15,22:41:00,February,Thursday,22
2024-06-15 02:50:21,7,68.1229,9.8155,382,1,20.6,72.8,2,10,128,1,3,79.2,157,1,2024-06-15,02:50:21,June,Saturday,2
2024-06-26 19:58:52,2,84.0215,75.4829,236,1,19.4,57.2,2,13,368,2,3,83.7,276,1,2024-06-26,19:58:52,June,Wednesday,19
2024-12-01 12:38:57,4,73.9154,-123.8449,122,0,28.3,80.0,1,43,444,10,0,91.6,141,1,2024-12-01,12:38:57,December,Sunday,12
2024-07-31 03:43:10,1,56.2829,49.0292,201,2,24.4,50.8,2,13,367,2,2,88.3,174,1,2024-07-31,03:43:10,July,Wednesday,3
2024-03-16 13:20:30,9,-89.0981,33.8294,226,2,18.6,77.9,2,30,252,10,2,67.3,145,1,2024-03-16,13:20:30,March,Saturday,13
2024-06-17 14:43:11,9,0.4055,97.6022,266,1,23.5,60.2,2,57,108,2,1,65.5,202,1,2024-06-17,14:43:11,June,Monday,14
2024-01-26 05:00:06,8,29.7128,-51.8993,277,1,29.2,56.9,1,24,100,2,0,84.2,164,0,2024-01-26,05:00:06,January,Friday,5
2024-03-09 09:56:32,4,76.8582,-8.4829,475,2,24.3,52.6,2,55,283,6,3,95.9,173,1,2024-03-09,09:56:32,March,Saturday,9
2024-08-28 07:23:00,8,-74.188,-176.0141,387,1,28.1,64.7,0,51,340,10,3,61.1,243,0,2024-08-28,07:23:00,August,Wednesday,7
2024-01-13 18:59:02,6,14.1533,164.1186,286,2,25.0,68.4,2,50,382,5,3,71.9,283,1,2024-01-13,18:59:02,January,Saturday,18
2024-12-21 10:48:36,7,3.9786,-135.2219,367,0,27.0,55.1,2,47,449,9,0,99.7,109,1,2024-12-21,10:48:36,December,Saturday,10
2024-12-28 17:40:09,4,-40.9216,27.5281,371,0,27.4,50.9,0,40,463,8,3,90.7,144,1,2024-12-28,17:40:09,December,Saturday,17
2024-08-18 05:51:47,7,-58.4321,-90.5118,315,1,23.5,68.6,2,20,372,1,2,63.8,221,1,2024-08-18,05:51:47,August,Sunday,5
2024-09-09 05:33:17,6,41.7679,-95.8135,262,2,24.5,50.1,2,20,387,2,3,95.0,145,1,2024-09-09,05:33:17,September,Monday,5
2024-10-01 09:21:06,7,61.9423,34.526,201,0,23.9,57.8,2,24,170,1,0,90.8,104,1,2024-10-01,09:21:06,October,Tuesday,9
2024-10-14 10:21:17,4,46.9729,-36.5198,420,0,21.6,62.8,0,31,242,10,3,95.6,221,1,2024-10-14,10:21:17,October,Monday,10
2024-06-13 00:29:04,0,44.2477,175.0702,143,1,21.6,64.1,1,32,307,10,1,64.0,168,0,2024-06-13,00:29:04,June,Thursday,0
2024-07-22 16:30:00,6,89.8701,73.6867,264,1,26.9,70.0,2,32,188,1,3,79.2,213,1,2024-07-22,16:30:00,July,Monday,16
2024-04-30 04:58:58,5,-10.4792,-177.1239,479,1,23.7,77.9,1,56,276,7,3,83.7,272,0,2024-04-30,04:58:58,April,Tuesday,4
2024-10-27 22:09:13,2,-71.0609,75.3714,347,2,21.0,63.1,1,35,382,5,2,74.8,275,0,2024-10-27,22:09:13,October,Sunday,22
2024-04-18 23:06:56,2,-76.791,18.3631,276,1,18.0,64.3,2,10,361,5,2,88.6,242,1,2024-04-18,23:06:56,April,Thursday,23
2024-09-18 19:39:24,8,59.8356,-114.4198,157,0,18.7,73.6,0,55,323,9,0,81.3,141,1,2024-09-18,19:39:24,September,Wednesday,19
